date,days,emerging_us_price,emerging_us_ndtr_l1,emerging_us_gdtr_l1,emerging_us_ndtr_l2,emerging_us_gdtr_l2
2024-01-30,366,978.174,2249.45524456828,2525.9247008425,3932.42825,4958.76787
2024-01-31,366,973.399,2238.47394602049,2513.59372270802,3855.64229,4861.94116
2024-02-01,366,979.705,2252.98331433637,2529.88806234573,3907.01349,4926.72649
2024-02-02,366,985.776,2266.94335387819,2545.56246799821,3957.18179,4989.98303
2024-02-03,366,984.348,2263.64566623044,2541.85516076004,3947.52526,4977.78927
2024-02-04,366,982.385,2259.1070197287,2536.75110315731,3930.51247,4956.30657
2024-02-05,366,980.906,2255.69038120567,2532.90985001452,3921.25417,4944.61361
2024-02-06,366,997.405,2293.7053219633,2575.62288339021,3947.37294,4977.65084
2024-02-07,366,1000.085,2299.92638677812,2582.63234643881,3996.8093,5040.08215
2024-02-08,366,995.088,2288.55314399696,2569.88519777981,3999.5017,5043.57135
2024-02-09,366,993.078,2284.02219302319,2564.80879771074,4037.3623,5091.36076
2024-02-10,366,993.206,2284.3675683187,2565.19586344704,4036.49597,5090.26521
2024-02-11,366,993.375,2284.87454970168,2565.76707984953,4035.56464,5089.09833
2024-02-12,366,993.608,2285.5841213554,2566.56747150655,4034.60726,5087.90525
2024-02-13,366,994.332,2287.40998430992,2568.63756454007,3934.46047,4961.69192
2024-02-14,366,996.401,2292.16969034954,2573.9824652634,3996.85479,5040.37653
2024-02-15,366,1005.226,2312.5431389311,2596.88574773654,4056.9984,5116.3207
2024-02-16,366,1013.731,2332.15697293989,2618.92518891663,4045.85716,5102.32536
2024-02-17,366,1013.781,2332.32464750084,2619.11808299656,4046.63146,5103.31978
2024-02-18,366,1013.826,2332.47653523584,2619.29262189626,4047.53024,5104.46875
2024-02-19,366,1013.877,2332.64614467241,2619.48775173496,4048.31679,5105.47887
2024-02-20,366,1016.484,2338.71532175222,2626.3250613586,4017.1133,5066.21206
2024-02-21,366,1018.108,2342.49444163008,2630.58400214793,4011.78212,5059.54675
2024-02-22,366,1026.912,2363.3065353062,2653.97331262595,4153.53236,5238.3861
2024-02-23,366,1025.779,2360.83543531183,2651.20232918154,4163.50305,5250.97698
2024-02-24,366,1024.449,2357.8467560931,2647.84865110885,4158.42073,5244.57745
2024-02-25,366,1022.872,2354.21473073567,2643.77138568136,4146.56376,5229.62936
2024-02-26,366,1021.588,2351.33664724755,2640.54186208762,4141.38668,5223.11013
2024-02-27,366,1025.219,2359.85506902229,2650.14421642145,4156.05329,5241.75084
2024-02-28,366,1016.218,2339.74190518406,2627.73606468529,4132.82398,5213.16201
2024-02-29,366,1018.429,2344.96347482551,2633.61413398783,4169.97339,5260.07714
2024-03-01,366,1022.156,2353.76315715412,2643.49944155936,4237.00456,5344.64117
2024-03-02,366,1024.673,2359.60441468254,2650.06269107503,4235.10151,5342.25261
2024-03-03,366,1026.686,2364.25409665935,2655.28741976471,4233.05817,5339.68593
2024-03-04,366,1027.856,2366.94040759034,2658.30528487459,4230.88058,5336.94258
2024-03-05,366,1019.224,2347.06329857593,2635.98135337265,4167.41034,5256.87958
2024-03-06,366,1025.422,2361.46158744231,2652.16088080911,4216.88161,5319.31921
2024-03-07,366,1027.734,2367.10218957559,2658.5078506074,4306.06443,5431.86561
2024-03-08,366,1034.544,2382.9217325228,2676.27544547992,4277.687,5396.07134
2024-03-09,366,1035.235,2384.53141710289,2678.08353553309,4262.29476,5376.65583
2024-03-10,366,1035.828,2385.91406162051,2679.63635982541,4250.64716,5361.96288
2024-03-11,366,1036.515,2387.51508323483,2681.43472832038,4242.8482,5352.12591
2024-03-12,366,1046.493,2411.19426678768,2708.03936931641,4318.52032,5447.62369
2024-03-13,366,1043.941,2405.86896142913,2702.10401867657,4315.40734,5443.88011
2024-03-14,366,1046.101,2411.70406253518,2708.77641114805,4282.77915,5403.19845
2024-03-15,366,1032.195,2379.96537452156,2673.14319735462,4233.18582,5340.69094
2024-03-16,366,1033.233,2382.56712259372,2676.12755602622,4240.76986,5350.50735
2024-03-17,366,1034.484,2385.77246390578,2679.82330519006,4255.93474,5370.02238
2024-03-18,366,1035.514,2388.35253257627,2682.78190273052,4275.19195,5394.56318
2024-03-19,366,1025.248,2365.07918918158,2656.74218008438,4306.39195,5434.34525
2024-03-20,366,1029.584,2375.40284989587,2668.40936742999,4361.40656,5504.05762
2024-03-21,366,1045.761,2412.7889121074,2710.42917585341,4412.04979,5568.06039
2024-03-22,366,1036.768,2392.19282090791,2687.33091325755,4395.78848,5547.69681
2024-03-23,366,1035.432,2389.39890450861,2684.25447925286,4387.50696,5537.50187
2024-03-24,366,1034.265,2386.95396930936,2681.5606195048,4381.49027,5530.12595
2024-03-25,366,1033.578,2385.43852196612,2679.87429845583,4373.36517,5519.93749
2024-03-26,366,1037.51,2394.93735400484,2690.64098405325,4357.43059,5500.21836
2024-03-27,366,1034.179,2387.42629882922,2682.2218251976,4416.01793,5574.24978
2024-03-28,366,1037.834,2396.53520945908,2692.64803667443,4420.0565,5580.1479
2024-03-29,366,1040.635,2403.07077950861,2700.00929237237,4421.86245,5582.50311
2024-03-30,366,1040.282,2402.27431435044,2699.11627642362,4415.98552,5575.09132
2024-03-31,366,1039.865,2401.33128236519,2698.05889228134,4402.68902,5558.31375
2024-04-01,366,1039.505,2400.51986589553,2697.14914806612,4386.51437,5537.90153
2024-04-02,366,1047.351,2418.77787979849,2717.67200620423,4331.56562,5468.56547
2024-04-03,366,1040.666,2403.91394552798,2701.02514529937,4346.8619,5488.0936
2024-04-04,366,1046.184,2416.7938847377,2715.52190494632,4287.56866,5413.33472
2024-04-05,366,1043.141,2409.79873775751,2707.66295337744,4327.77165,5464.09692
2024-04-06,366,1043.747,2411.22592838849,2709.2668707462,4332.964,5470.65389
2024-04-07,366,1045.036,2414.34560748058,2712.7737082754,4337.02807,5475.79131
2024-04-08,366,1046.581,2418.09588012214,2716.98922144692,4342.25228,5482.39402
2024-04-09,366,1052.778,2432.53229483283,2733.2247925685,4351.40972,5494.01531
2024-04-10,366,1055.286,2438.58577303557,2740.08980963113,4268.14623,5389.14253
2024-04-11,366,1052.491,2432.15231164866,2732.86956643248,4297.07619,5425.70474
2024-04-12,366,1039.141,2401.53787431048,2698.53370156813,4196.24715,5298.6463
2024-04-13,366,1035.131,2392.27061170213,2688.12002631009,4165.02952,5259.22614
2024-04-14,366,1032.195,2385.49186296859,2680.50354477556,4142.07889,5230.24844
2024-04-15,366,1028.209,2376.28071175279,2670.15303968372,4111.08376,5191.10969
2024-04-16,366,1007.358,2328.18102344366,2616.11370230672,4060.11606,5126.78641
2024-04-17,366,1009.966,2334.52218246932,2623.30909265124,4019.8541,5076.22123
2024-04-18,366,1016.084,2348.69892807892,2639.24011150847,4017.32243,5073.02648
2024-04-19,366,1001.701,2315.55169459923,2602.01038629719,3957.20367,4997.17813
2024-04-20,366,1003.322,2319.30878327986,2606.23333536282,3968.33128,5011.23424
2024-04-21,366,1005.915,2325.34427593437,2613.02146827468,3992.41755,5041.67353
2024-04-22,366,1009.354,2333.35079118823,2622.02617634348,4021.98906,5079.04642
2024-04-23,366,1016.829,2350.87605890465,2641.78267825934,4121.06269,5204.40283
2024-04-24,366,1032.146,2386.34633042047,2681.64962066959,4122.90274,5206.75592
2024-04-25,366,1026.077,2372.34710964764,2665.92802453745,4081.59731,5154.63065
2024-04-26,366,1038.962,2402.8292278791,2700.20536043126,4152.52949,5244.29959
2024-04-27,366,1043.551,2413.72468830913,2712.48413759099,4164.15519,5259.11739
2024-04-28,366,1047.33,2422.70963497692,2722.60980919196,4173.64638,5271.21522
2024-04-29,366,1048.749,2426.04848270573,2726.36642289577,4181.2865,5280.88178
2024-04-30,366,1043.376,2413.82275132275,2712.66767941216,4077.75838,5150.28431
2024-05-01,366,1042.947,2413.13213265507,2711.89154174531,4049.36002,5114.41661
2024-05-02,366,1050.275,2430.51866099572,2731.44939050621,4118.06876,5201.26781
2024-05-03,366,1058.839,2451.49966051728,2755.08045238183,4216.20559,5325.41744
2024-05-04,366,1060.835,2456.03390957447,2760.15422743056,4241.67435,5357.50166
2024-05-05,366,1062.506,2459.94847074468,2764.56692654035,4264.66532,5386.59277
2024-05-06,366,1064.103,2463.75459093212,2768.87270847203,4289.62239,5418.22588
2024-05-07,366,1065.637,2467.45328154903,2773.06736121577,4316.50158,5452.32537
2024-05-08,366,1063.993,2463.76747544467,2768.95155889278,4300.74843,5432.53129
2024-05-09,366,1060.904,2456.6172745694,2760.91604226782,4343.4419,5486.46141
2024-05-10,366,1069.006,2475.60051502871,2782.31676509661,4366.3175,5515.61945
2024-05-11,366,1071.508,2481.24586640212,2788.61338041735,4367.37807,5516.7682
2024-05-12,366,1073.794,2486.63915625352,2794.70558350809,4368.10799,5517.81213
2024-05-13,366,1076.063,2492.02395903692,2800.79293580079,4368.90273,5518.95596
2024-05-14,366,1078.304,2497.37815560621,2806.8560939897,4405.24629,5565.04602
2024-05-15,366,1081.983,2506.24142498311,2816.86811119307,4501.06505,5686.29152
2024-05-16,366,1095.86,2538.72873395812,2853.47039665754,4494.19438,5677.96878
2024-05-17,366,1097.081,2542.74272134977,2857.98295633184,4504.30023,5690.74023
2024-05-18,366,1097.942,2544.81703992176,2860.33577303855,4508.47406,5696.09841
2024-05-19,366,1098.633,2546.3910612265,2862.12135578807,4511.46795,5699.9463
2024-05-20,366,1099.201,2547.68329428403,2863.5833324184,4515.65823,5705.27835
2024-05-21,366,1090.687,2528.13564181583,2841.62793181335,4523.1822,5714.84848
2024-05-22,366,1092.593,2532.87863756614,2847.00757662714,4485.49698,5667.42992
2024-05-23,366,1088.682,2524.04716171339,2837.10778652895,4435.64596,5604.55049
2024-05-24,366,1080.319,2505.01827577958,2815.75371520226,4475.6904,5655.28589
2024-05-25,366,1082.195,2509.36365459304,2820.63805960094,4481.56337,5662.70648
2024-05-26,366,1085.865,2517.92763389339,2830.27092605328,4486.82887,5669.3861
2024-05-27,366,1087.639,2522.04254263762,2834.89684069321,4489.5469,5672.82275
2024-05-28,366,1085.335,2516.90201789936,2829.13749616977,4480.48658,5661.44991
2024-05-29,366,1069.476,2480.18933637285,2787.88148881572,4390.99695,5548.41704
2024-05-30,366,1055.479,2448.04916167117,2751.7916811808,4366.58879,5517.72511
2024-05-31,366,1046.383,2427.45654445289,2728.78420636053,4429.76073,5598.11283
2024-06-01,366,1051.154,2438.54408526117,2741.24721403498,4438.08183,5608.62507
2024-06-02,366,1061.742,2463.24299223235,2769.02851291101,4445.43538,5617.98543
2024-06-03,366,1066.684,2474.72735843746,2781.93868231964,4449.83148,5623.54163
2024-06-04,366,1049.376,2434.74900265958,2737.02892612714,4450.27738,5624.23247
2024-06-05,366,1060.179,2460.10669079984,2765.56492334042,4526.37965,5720.53371
2024-06-06,366,1070.619,2484.44562295959,2792.93627987707,4543.29457,5741.95411
2024-06-07,366,1070.5,2484.85493709895,2793.46486714702,4514.50983,5705.85653
2024-06-08,366,1069.971,2483.78547858269,2792.27550337011,4516.88219,5708.90771
2024-06-09,366,1068.958,2481.33904825228,2789.51927194113,4520.17874,5713.0499
2024-06-10,366,1067.701,2478.36835458179,2786.17649319241,4522.48422,5715.95099
2024-06-11,366,1063.078,2468.03893321513,2774.62101393656,4515.76437,5707.69099
2024-06-12,366,1065.917,2476.69020178994,2784.42778050039,4609.4193,5826.3985
2024-06-13,366,1072.897,2493.72097686592,2803.79814491909,4577.21165,5786.62254
2024-06-14,366,1074.239,2497.16228505291,2807.72413731152,4545.68438,5746.99936
2024-06-15,366,1073.494,2495.45440553585,2805.80464858164,4551.93248,5754.90194
2024-06-16,366,1072.35,2492.87552417539,2802.91252494019,4567.41123,5774.50206
2024-06-17,366,1071.556,2491.06206201452,2800.87510991649,4586.74487,5798.95179
2024-06-18,366,1079.146,2509.17614755713,2821.33358019836,4623.81527,5846.19838
2024-06-19,366,1092.581,2540.63436655691,2856.73842720359,4625.85678,5848.91646
2024-06-20,366,1093.064,2542.03816278284,2858.38164002887,4614.72626,5835.10824
2024-06-21,366,1084.257,2521.65530366993,2835.75945431516,4582.29795,5795.31761
2024-06-22,366,1083.181,2519.1976598559,2832.99759356501,4582.76457,5795.91557
2024-06-23,366,1082.187,2516.92620384442,2830.4483295189,4583.26832,5796.57368
2024-06-24,366,1081.657,2515.7088592677,2829.08825957159,4583.80782,5797.29251
2024-06-25,366,1082.647,2518.25704646516,2831.99289946971,4613.79801,5835.38204
2024-06-26,366,1083.53,2520.68962484521,2834.76609871075,4611.64737,5832.81676
2024-06-27,366,1079.206,2512.78165632388,2826.38277188174,4614.99584,5839.15054
2024-06-28,366,1083.579,2523.20421556625,2838.14924089003,4588.86745,5806.26973
2024-06-29,366,1084.009,2524.45788303501,2839.62300515921,4592.78072,5811.48146
2024-06-30,366,1084.379,2525.51137882754,2840.85582649713,4599.83651,5820.60517
2024-07-01,366,1084.71,2526.41298688506,2841.90095389047,4608.30354,5831.44609
2024-07-02,366,1077.128,2509.78180759597,2823.46419841561,4652.69506,5888.73328
2024-07-03,366,1089.688,2539.82004777384,2857.37018875194,4716.98605,5970.5771
2024-07-04,366,1101.467,2569.73335655184,2891.43502775235,4733.94269,5993.75989
2024-07-05,366,1102.158,2571.6789179472,2893.67634597169,4764.73527,6032.96352
2024-07-06,366,1102.884,2573.81963793201,2896.1491151286,4765.59682,6034.3213
2024-07-07,366,1103.653,2576.26224248565,2898.98234050007,4766.32894,6035.60138
2024-07-08,366,1104.579,2579.40500816166,2902.63929326068,4766.72594,6036.60587
2024-07-09,366,1108.961,2589.85518335585,2914.44650498005,4757.0916,6024.60241
2024-07-10,366,1108.492,2589.17476675954,2913.76790228936,4848.22555,6140.37877
2024-07-11,366,1122.097,2621.21278882416,2949.87049566971,4827.58728,6114.44273
2024-07-12,366,1120.8,2618.4978505291,2946.87360077932,4883.91706,6186.03025
2024-07-13,366,1119.665,2616.0042356186,2944.10312636928,4885.19352,6187.79757
2024-07-14,366,1118.674,2613.73414281493,2941.56581964014,4886.43457,6189.4431
2024-07-15,366,1117.519,2611.20178641788,2938.75382399588,4887.70849,6191.21658
2024-07-16,366,1114.63,2604.62312141169,2931.38481300972,4922.8998,6235.94009
2024-07-17,366,1108.728,2591.06764676911,2916.17264050097,4827.03273,6114.69004
2024-07-18,366,1103.234,2578.67617570078,2902.2805438084,4751.50519,6019.24189
2024-07-19,366,1086.934,2540.91778185861,2859.88037692497,4681.67935,5931.18677
2024-07-20,366,1085.267,2537.03466241698,2855.51152463776,4701.40013,5956.17801
2024-07-21,366,1083.703,2533.39190729483,2851.41383794941,4742.39386,6008.12254
2024-07-22,366,1082.809,2531.31560987279,2849.07994534368,4761.66661,6032.55196
2024-07-23,366,1084.291,2534.87318649386,2853.1123957852,4750.79069,6018.89302
2024-07-24,366,1079.779,2524.36742760047,2841.29457419276,4577.96272,5799.96205
2024-07-25,366,1071.338,2504.78134146685,2819.25700945307,4512.09876,5716.54758
2024-07-26,366,1069.641,2501.1783392435,2815.30414803119,4597.56776,5825.24715
2024-07-27,366,1070.846,2504.02722369976,2818.51155358285,4599.1347,5827.2355
2024-07-28,366,1073.344,2509.96043179388,2825.19068327383,4600.65271,5829.16201
2024-07-29,366,1074.618,2512.96872361533,2828.57683973502,4602.03561,5830.91439
2024-07-30,366,1068.96,2499.78333790668,2813.74711172905,4569.77921,5790.09255
2024-07-31,366,1082.102,2530.71333586626,2848.57602128762,4718.38648,5978.44239
2024-08-01,366,1085.125,2538.03380579478,2856.87469869657,4576.6441,5799.09395
2024-08-02,366,1058.624,2476.17134730665,2787.27875220706,4395.86137,5570.17728
2024-08-03,366,1038.729,2429.84655556963,2735.16979290286,4271.20332,5412.36222
2024-08-04,366,1021.361,2389.44182356749,2689.72205725738,4165.01558,5277.93859
2024-08-05,366,1013.98,2372.32415498705,2670.47118615985,4123.66226,5225.60587
2024-08-06,366,1028.321,2405.95202915682,2708.35606853798,4217.27073,5344.34917
2024-08-07,366,1047.716,2451.62665871609,2759.85790954559,4195.15754,5316.66702
2024-08-08,366,1043.737,2442.6242541934,2749.84195980226,4333.02014,5491.84076
2024-08-09,366,1060.81,2482.86680844028,2795.18765901086,4383.56781,5556.0734
2024-08-10,366,1062.705,2487.59995391478,2800.55260171455,4381.99837,5554.22893
2024-08-11,366,1064.589,2492.12685923956,2805.66454435935,4380.43395,5552.30762
2024-08-12,366,1066.481,2496.82601246763,2810.98852476851,4378.8677,5550.45542
2024-08-13,366,1068.38,2501.67727330294,2816.50255465382,4519.40142,5728.79641
2024-08-14,366,1073.919,2514.79269566869,2831.30717029795,4571.79185,5795.36388
2024-08-15,366,1073.357,2513.57429570528,2829.96548547406,4693.31879,5949.53877
2024-08-16,366,1090.962,2554.92232353934,2876.55067337261,4735.95225,6003.72046
2024-08-17,366,1095.297,2565.24659989587,2888.20381735847,4772.53278,6050.21508
2024-08-18,366,1098.784,2573.5233820922,2897.54376946932,4806.02276,6092.75946
2024-08-19,366,1100.819,2578.38607628335,2903.02938325996,4824.85214,6116.67502
2024-08-20,366,1101.725,2580.6310596786,2905.56138006202,4817.38455,6107.22635
2024-08-21,366,1098.186,2572.56610238658,2896.49559785088,4857.1332,6157.67916
2024-08-22,366,1098.271,2573.45038451255,2897.56665605347,4794.91914,6079.12738
2024-08-23,366,1097.971,2572.8542669284,2896.91091998479,4905.79278,6219.76083
2024-08-24,366,1098.888,2575.0342560931,2899.36925652038,4898.71811,6210.80748
2024-08-25,366,1100.619,2579.14032597377,2903.9979858209,4889.80093,6199.52539
2024-08-26,366,1101.569,2581.388959248,2906.53221838173,4883.04858,6190.97455
2024-08-27,366,1097.061,2570.91829196217,2894.76330401229,4897.5457,6209.44251
2024-08-28,366,1094.518,2565.08842381515,2888.20923707726,4853.76238,6153.97462
2024-08-29,366,1092.263,2559.92230594957,2882.39705279086,4856.43412,6157.38209
2024-08-30,366,1097.218,2571.57280761004,2895.52106653678,4934.58859,6256.49786
2024-08-31,366,1096.506,2569.90899048745,2893.64808957408,4932.35618,6253.6693
2024-09-01,366,1095.231,2566.9293700045,2890.29438155818,4929.98662,6250.67042
2024-09-02,366,1093.646,2563.21841051728,2886.11725556619,4927.55823,6247.59719
2024-09-03,366,1087.492,2548.84927670832,2869.94017349089,4755.60657,6029.59104
2024-09-04,366,1070.948,2510.60311831588,2826.94489553317,4714.59801,5977.88631
2024-09-05,366,1073.445,2516.77655880615,2833.94169260912,4681.27275,5935.82384
2024-09-06,366,1072.246,2513.97402341551,2830.78598897891,4553.06159,5773.25296
2024-09-07,366,1069.043,2506.580028214,2822.46484419057,4574.12398,5799.97887
2024-09-08,366,1063.976,2494.8146653017,2809.21607710174,4602.45266,5835.89667
2024-09-09,366,1060.824,2487.56473038388,2801.05971971171,4623.9017,5863.12403
2024-09-10,366,1060.262,2486.58163767871,2799.98751368654,4638.01154,5881.16095
2024-09-11,366,1056.081,2477.43147901891,2789.79071700983,4706.64612,5968.63997
2024-09-12,366,1072.972,2517.94003468704,2835.65308609568,4791.7725,6077.64571
2024-09-13,366,1079.638,2533.74906774175,2853.45967699275,4855.0614,6157.9301
2024-09-14,366,1080.995,2537.04833846955,2857.19593930314,4860.99637,6165.54702
2024-09-15,366,1081.985,2539.44586921648,2859.90891279243,4866.55822,6172.6572
2024-09-16,366,1083.349,2542.76158638692,2863.66366003691,4869.8885,6176.97021
2024-09-17,366,1087.833,2553.34663120567,2875.58728092808,4868.71032,6175.48754
2024-09-18,366,1085.076,2546.96492774119,2868.40705182269,4839.17287,6138.05164
2024-09-19,366,1097.448,2576.2081539176,2901.39045231196,4998.49387,6340.34774
2024-09-20,366,1103.717,2590.90806350614,2918.12829063267,4962.86619,6295.95307
2024-09-21,366,1105.216,2594.47839271642,2922.15050050055,4968.15106,6302.66169
2024-09-22,366,1106.453,2597.41993132951,2925.46528235936,4978.67013,6316.01382
2024-09-23,366,1107.929,2600.93366542835,2929.42405257227,4992.09596,6333.05147
2024-09-24,366,1129.257,2651.08440982776,2985.91801352834,5029.33923,6380.33919
2024-09-25,366,1134.001,2662.43263114939,2998.74683724974,5011.32021,6357.68203
2024-09-26,366,1160.522,2724.75858029382,3068.9512594608,5078.09482,6442.42015
2024-09-27,366,1171.635,2751.848905564,3099.72825549932,5099.79436,6471.06063
2024-09-28,366,1170.543,2749.28594295283,3096.83950545815,5096.65095,6467.06454
2024-09-29,366,1169,2745.70233345998,3092.80966007484,5092.50799,6461.83595
2024-09-30,366,1167.974,2743.28971947822,3090.0897297826,5088.15677,6456.30505
2024-10-01,366,1169.707,2747.44442509569,3094.78536216797,5007.01711,6353.41345
2024-10-02,366,1185.047,2783.56516661038,3135.48650210551,4986.35336,6327.25023
2024-10-03,366,1170.133,2748.53433172915,3096.02676722258,4958.60064,6292.03439
2024-10-04,366,1176.44,2763.35811733086,3112.72559953768,5019.56642,6369.39834
2024-10-05,366,1178.203,2767.50715024485,3117.40018185502,5005.24615,6351.23121
2024-10-06,366,1179.601,2770.7934485112,3121.1024785981,4978.18643,6316.89683
2024-10-07,366,1180.865,2773.76427410503,3124.44915994359,4964.24519,6299.20761
2024-10-08,366,1153.391,2709.31075333502,3051.85945261838,5005.81036,6352.00121
2024-10-09,366,1145.443,2690.84262953113,3031.1047043758,5064.46002,6426.62462
2024-10-10,366,1154.112,2711.27381655972,3054.13099350532,5050.31157,6408.71966
2024-10-11,366,1156.707,2717.36986202578,3060.99793691368,5107.45321,6481.23104
2024-10-12,366,1156.889,2717.81901701283,3061.50861815137,5133.80514,6514.69101
2024-10-13,366,1157.051,2718.21575446077,3061.95908361838,5154.21683,6540.60816
2024-10-14,366,1157.209,2718.59780444388,3062.39266112185,5164.4228,6553.57308
2024-10-15,366,1146.904,2694.39158716087,3035.12551689445,5095.4285,6466.02123
2024-10-16,366,1141.223,2681.23474086739,3020.3417317349,5113.57366,6489.2043
2024-10-17,366,1132.343,2660.40162740628,2996.87641543991,5120.08493,6497.47858
2024-10-18,366,1152.283,2707.31919466959,3049.74289772302,5161.43512,6550.01778
2024-10-19,366,1150.643,2703.46663746764,3045.40293064058,5154.63926,6541.39305
2024-10-20,366,1148.48,2698.38688541315,3039.68088536047,5141.18695,6524.32252
2024-10-21,366,1145.594,2691.60624577845,3032.04291459102,5124.5587,6503.222
2024-10-22,366,1139.381,2677.0216371862,3015.61976929764,5099.41787,6471.34384
2024-10-23,366,1139.006,2676.14395122706,3014.63172362029,5006.66642,6353.64173
2024-10-24,366,1131.732,2659.06410066982,2995.39264016161,5032.2508,6386.11382
2024-10-25,366,1132.084,2659.9095973348,2996.34852684458,5027.9292,6380.64425
2024-10-26,366,1132.928,2661.10754918102,2998.57797757654,5032.04711,6389.61781
2024-10-27,366,1134.35,2662.73073391591,3002.31974943532,5038.44198,6405.88958
2024-10-28,366,1135.14,2663.86962808173,3004.40439486295,5043.2354,6415.39993
2024-10-29,366,1133.674,2660.71494533097,3000.92852858128,5045.7746,6418.98058
2024-10-30,366,1123.735,2637.43768821063,2974.680890351,5014.14781,6378.77214
2024-10-31,366,1116.769,2621.28675384161,2956.49568768047,4854.05201,6175.23809
2024-11-01,366,1119.516,2627.76805942531,2963.81024197098,4888.0626,6218.52422
2024-11-02,366,1122.078,2633.8037279776,2970.62066260304,4884.25175,6213.6883
2024-11-03,366,1124.445,2639.37265176461,2976.90348409068,4879.87535,6208.12794
2024-11-04,366,1127.042,2645.49323497129,2983.80983274728,4876.00457,6203.21628
2024-11-05,366,1136.312,2667.40873543566,3008.56656921819,4973.59374,6327.52895
2024-11-06,366,1129.081,2650.54180914387,2989.56834884225,5132.37761,6529.64692
2024-11-07,366,1137.735,2670.97260040245,3012.62877321721,5228.83521,6652.4362
2024-11-08,366,1132.856,2659.64495912136,2999.87409883451,5240.60305,6667.50482
2024-11-09,366,1129.39,2651.55867422324,2990.75923972225,5244.3601,6672.31082
2024-11-10,366,1126.598,2645.03233880727,2983.40003014282,5247.31753,6676.08246
2024-11-11,366,1123.118,2636.91118217381,2974.24548631247,5249.98823,6679.50505
2024-11-12,366,1100.48,2583.80649836767,2914.35079653897,5188.96664,6601.88391
2024-11-13,366,1091.011,2561.59927143139,2889.30800271884,5171.86875,6580.1548
2024-11-14,366,1081.747,2540.01617380108,2864.99361710835,5133.14926,6531.02813
2024-11-15,366,1082.328,2541.3819321316,2866.53429444344,5018.43177,6385.07114
2024-11-16,366,1083.31,2543.71785468029,2869.17116230511,5027.2964,6396.35909
2024-11-17,366,1084.918,2547.56425545987,2873.51427342332,5038.66113,6410.83919
2024-11-18,366,1087.044,2552.64932842227,2879.25578178196,5053.75299,6430.06699
2024-11-19,366,1092.247,2564.98583143364,2893.19935083147,5095.44525,6483.2414
2024-11-20,366,1091.156,2562.42612293144,2890.31209795019,5078.30265,6461.42982
2024-11-21,366,1082.819,2542.91514515085,2868.31999696576,5135.37814,6534.11964
2024-11-22,366,1084.591,2547.12402728526,2873.07410841633,5169.17398,6577.15082
2024-11-23,366,1086.324,2551.23858423393,2877.72118291601,5184.34673,6596.48372
2024-11-24,366,1088.041,2555.31800560059,2882.32829322775,5195.68248,6610.93304
2024-11-25,366,1089.513,2558.81045606777,2886.26998583687,5210.73608,6630.09765
2024-11-26,366,1084.258,2546.53775997692,2872.44452274036,5234.00586,6659.78776
2024-11-27,366,1084.905,2548.11960873297,2874.23605420517,5222.10779,6644.68212
2024-11-28,366,1076.996,2529.60891766577,2853.36406836232,5230.57636,6655.49354
2024-11-29,366,1075.917,2527.10334170607,2850.54142292072,5288.37088,6729.04932
2024-11-30,366,1077.095,2529.865640479,2853.66838108109,5295.55449,6738.24242
2024-12-01,366,1080.091,2536.90331074806,2861.60772015487,5301.22059,6745.45642
2024-12-02,366,1083.715,2545.42947202522,2871.21516483231,5308.54517,6754.72931
2024-12-03,366,1094.825,2571.26428289992,2900.69830531482,5341.42699,6798.17707
2024-12-04,366,1097.787,2578.23106636272,2908.66128953375,5395.24622,6867.15987
2024-12-05,366,1099.575,2582.48251576044,2913.46404869962,5391.57646,6862.51934
2024-12-06,366,1102.358,2589.0302667314,2920.85244291579,5410.30243,6886.36103
2024-12-07,366,1105.287,2595.93816841157,2928.65042015297,5403.52647,6877.75872
2024-12-08,366,1108.411,2603.32416026399,2936.99195625898,5384.07049,6853.03645
2024-12-09,366,1111.295,2610.12190595801,2944.66471104315,5360.47233,6823.01733
2024-12-10,366,1108.978,2604.89483951086,2938.7940576726,5301.53879,6748.12665
2024-12-11,366,1105.706,2597.28901940504,2930.22183917109,5372.1658,6838.06424
2024-12-12,366,1110.206,2609.50547218001,2944.27140714065,5324.96122,6779.22585
2024-12-13,366,1104.289,2595.60198377519,2928.58483456882,5300.82076,6748.49511
2024-12-14,366,1102.913,2592.37329203253,2924.94166566024,5307.82343,6757.40896
2024-12-15,366,1101.858,2589.89928972476,2922.15100953491,5319.7653,6772.61557
2024-12-16,366,1100.494,2586.69755431724,2918.53809323713,5327.01139,6781.83856
2024-12-17,366,1090.516,2563.42904811156,2892.34738700685,5284.86844,6728.47832
2024-12-18,366,1092.618,2568.40620778453,2897.96897285849,5030.15372,6404.21293
2024-12-19,366,1079.104,2536.65138114939,2862.14174710574,4963.91306,6319.88738
2024-12-20,366,1069.612,2514.60224234493,2837.28822423862,5036.57364,6412.50612
2024-12-21,366,1072.749,2522.01272796353,2845.66147019105,5057.84377,6439.6404
2024-12-22,366,1076.11,2529.86348573117,2854.50237898706,5073.21143,6459.12803
2024-12-23,366,1079.288,2537.35651138411,2862.96361801662,5094.44946,6486.1982
2024-12-24,366,1082.326,2544.57636778115,2871.13532628604,5182.91658,6598.94851
2024-12-25,366,1083.189,2546.60407344084,2873.42322614001,5184.04483,6600.38485
2024-12-26,366,1082.02,2544.43415442418,2871.03261113667,5184.2591,6600.92312
