date,days,north_america_eu_price,north_america_eu_ndtr_l1,north_america_eu_gdtr_l1,north_america_eu_ndtr_l2,north_america_eu_gdtr_l2
1975-05-20,365,123.696,124.327145887638,124.590987643982,150.27821,150.91514
1975-05-21,365,122.38,123.009596142845,123.273164678386,147.06624,147.69551
1975-05-22,365,122.346,122.978432607742,123.242712385709,146.96494,147.59621
1975-05-23,365,123.239,123.88262031907,124.151459553011,149.1017,149.74842
1975-05-24,365,123.223,123.868596728274,124.138517328623,149.04328,149.69219
1975-05-25,365,123.018,123.664920766712,123.935755813216,148.52822,149.17799
1975-05-26,365,122.799,123.44833419775,123.719798304315,147.98267,148.63321
1975-05-27,365,123.182,123.837655789851,124.112125341637,148.89111,149.55001
1975-05-28,365,122.062,122.7175492996,122.991734740229,146.17206,146.82467
1975-05-29,365,121.823,122.480706432821,122.755729471983,145.58296,146.23615
1975-05-30,365,123.837,124.512568921497,124.795271774024,150.38902,151.07105
1975-05-31,365,124.331,125.014301836645,125.300018525145,151.57616,152.26864
1975-06-01,365,124.81,125.500898177601,125.789792899033,152.73135,153.43412
1975-06-02,365,125.348,126.046705235251,126.339203012747,154.03533,154.74946
1975-06-03,365,125.545,126.248823020058,126.542979604577,154.50484,155.22438
1975-06-04,365,125.454,126.160006945016,126.455175494025,154.2657,154.98682
1975-06-05,365,125.951,126.664633616996,126.963221243519,155.47929,156.21126
1975-06-06,365,126.401,127.121847196284,127.423304632048,156.5805,157.3226
1975-06-07,365,126.406,127.128970290021,127.431425243428,156.57655,157.3212
1975-06-08,365,126.241,126.966029520772,127.269266784923,156.15331,156.89897
1975-06-09,365,125.833,126.560235774403,126.864251292319,155.13336,155.87845
1975-06-10,365,124.8,125.5267193924,125.830903494147,152.57764,153.31633
1975-06-11,365,124.74,125.468621659102,125.773551676272,152.41296,153.15343
1975-06-12,365,124.21,124.940844932475,125.24672701296,151.10946,151.84836
1975-06-13,365,124.568,125.305235696494,125.613677139718,151.97025,152.71763
1975-06-14,365,124.917,125.660499996661,125.971491578672,152.81099,153.56674
1975-06-15,365,125.258,126.006860429656,126.320424098929,153.63288,154.39688
1975-06-16,365,125.528,126.282657715312,126.598301269607,154.28367,155.05462
1975-06-17,365,124.836,125.591495026077,125.907541764051,152.5732,153.34093
1975-06-18,365,124.95,125.709026072749,126.026559474596,152.8371,153.6089
1975-06-19,365,126.472,127.246946530052,127.571252020637,156.55352,157.35127
1975-06-20,365,127.343,128.130432750204,128.459951428593,158.70388,159.51918
1975-06-21,365,127.747,128.541346220197,128.873595070789,159.69713,160.52226
1975-06-22,365,128.159,128.960495767324,129.295866862576,160.71435,161.54954
1975-06-23,365,128.624,129.433068517484,129.771683935654,161.86687,162.7132
1975-06-24,365,129.338,130.157843305294,130.501016345268,163.65241,164.51444
1975-06-25,365,129.296,130.11755330634,130.461428364788,163.52329,164.38736
1975-06-26,365,129.802,130.631974232208,130.979624878508,164.78904,165.66526
1975-06-27,365,130.048,130.883508479821,131.233140215044,165.39563,166.27882
1975-06-28,365,130.342,131.183568803521,131.535632988969,166.12626,167.01746
1975-06-29,365,130.698,131.545511004067,131.900552962881,167.01528,167.91582
1975-06-30,365,131.194,132.049915079367,132.40834494327,168.26764,169.18041
1975-07-01,365,131.738,132.603290424113,132.965621899259,169.65083,170.5769
1975-07-02,365,132.142,133.014203894106,133.37951931056,170.67528,171.61191
1975-07-03,365,132.538,133.417326480324,133.785549879587,171.68436,172.63146
1975-07-04,365,132.661,133.544429184205,133.914210816147,171.98802,172.93989
1975-07-05,365,132.558,133.443370291802,133.814225788524,171.70516,172.6585
1975-07-06,365,132.454,133.341198416002,133.712718146267,171.41943,172.3742
1975-07-07,365,132.328,133.21743466231,133.589893899137,171.07849,172.03447
1975-07-08,365,131.715,132.605516390907,132.978310354541,169.48364,170.43626
1975-07-09,365,133.22,134.127409887299,134.507776754242,173.35182,174.33404
1975-07-10,365,134.006,134.9254189826,135.310702204492,175.39346,176.39421
1975-07-11,365,134.086,135.008892737338,135.395461085777,175.5924,176.59728
1975-07-12,365,134.294,135.221472566072,135.610149749149,176.12677,177.13838
1975-07-13,365,134.605,135.539340624117,135.930406360469,176.93604,177.95672
1975-07-14,365,134.932,135.872567853033,136.266650425444,177.78753,178.81769
1975-07-15,365,135.451,136.40034457966,136.798042932657,179.14797,180.1919
1975-07-16,365,135.47,136.422381650911,136.821389690376,179.18383,180.23092
1975-07-17,365,134.154,135.103273729363,135.501029033723,175.69639,176.73009
1975-07-18,365,134.106,135.057196216747,135.455858132919,175.55522,176.59102
1975-07-19,365,133.996,134.949459423964,135.349021339444,175.25264,176.28977
1975-07-20,365,133.976,134.932096882979,135.332780116683,175.1843,176.22391
1975-07-21,365,133.676,134.634039929392,135.035362724871,174.3855,175.42444
1975-07-22,365,132.243,133.196955767814,133.596491895884,170.63324,171.65676
1975-07-23,365,131.921,132.876416549618,133.276742822775,169.78615,170.8087
1975-07-24,365,131.227,132.183473086949,132.583953164374,167.99229,169.0098
1975-07-25,365,130.601,131.557753821429,131.958412318967,166.38014,167.3934
1975-07-26,365,130.495,131.453801172194,131.855382062077,166.09556,167.11003
1975-07-27,365,130.552,131.513902275606,131.916794185642,166.22604,167.2441
1975-07-28,365,130.523,131.48696807741,131.890909736867,166.13673,167.15699
1975-07-29,365,131.332,132.308795017396,132.717689483047,168.18877,169.22841
1975-07-30,365,131.796,132.780477380838,133.192999017914,169.37397,170.42626
1975-07-31,365,132.182,133.174473503204,133.590401437348,170.37356,171.4369
1975-08-01,365,131.111,132.101557508965,132.516450582273,167.61046,168.663
1975-08-02,365,130.754,131.745180225401,132.160666296164,166.68948,167.7405
1975-08-03,365,130.575,131.568438462035,131.984804305954,166.2265,167.27787
1975-08-04,365,130.228,131.222745819078,131.639424553176,165.3375,166.38742
1975-08-05,365,128.866,129.85577961148,130.270847766451,161.87839,162.91288
1975-08-06,365,129.179,130.175873636317,130.593388299722,162.66221,163.70589
1975-08-07,365,129.554,130.557849538001,130.978609802086,163.6059,164.66027
1975-08-08,365,129.247,130.252446893997,130.673579337104,162.83229,163.88557
1975-08-09,365,129.272,130.28027147891,130.702762784253,162.89431,163.95067
1975-08-10,365,129.472,130.485060423869,130.909584605351,163.39939,164.46242
1975-08-11,365,129.806,130.825633343202,131.252934205284,164.24562,165.31851
1975-08-12,365,130.253,131.280620955697,131.711494979178,165.38104,166.46647
1975-08-13,365,129.359,130.386004901579,130.816451343581,163.12006,164.19672
1975-08-14,365,128.688,129.714208123443,130.144470751842,161.43225,162.50328
1975-08-15,365,129.138,130.173425072845,130.607345600532,162.57046,163.65414
1975-08-16,365,129.249,130.287394572648,130.722810543599,162.85061,163.93905
1975-08-17,365,129.223,130.26446711468,130.700732631408,162.78825,163.87896
1975-08-18,365,129.05,130.093290268296,130.530453561523,162.35605,163.44704
1975-08-19,365,127.597,128.633946438787,129.068743513027,158.70891,159.78192
1975-08-20,365,124.98,126.002853689429,126.4315749672,152.21168,153.24809
1975-08-21,365,125.619,126.652613396313,127.08604549065,153.7774,154.83025
1975-08-22,365,126.834,127.885353806292,128.325707571709,156.76468,157.84493
1975-08-23,365,127.304,128.363714070114,128.807868872428,157.93017,159.02354
1975-08-24,365,127.69,128.757042402441,129.204509984545,158.88953,159.99414
1975-08-25,365,127.897,128.969177037817,129.418691109707,159.40254,160.51409
1975-08-26,365,127.015,128.085913414344,128.534559545652,157.20531,158.3074
1975-08-27,365,126.94,128.012679106853,128.462235350544,157.00614,158.10953
1975-08-28,365,128.723,129.818160772678,130.277445763198,161.41563,162.55761
1975-08-29,365,129.775,130.886179639972,131.351904156484,164.04662,165.21428
1975-08-30,365,129.856,130.970321184749,131.437424345085,164.23315,165.40496
1975-08-31,365,129.76,130.875940192724,131.343783545104,163.9714,165.14423
1975-09-01,365,129.635,130.752399035711,131.220959297973,163.6375,164.81091
1975-09-02,365,128.341,129.453102218621,129.919885093349,160.36212,161.51848
1975-09-03,365,128.118,129.232286312753,129.699359740546,159.79453,160.95018
1975-09-04,365,128.79,129.915880714892,130.387835324152,161.46519,162.63907
1975-09-05,365,128.259,129.384765038075,129.85695035515,160.12511,161.29424
1975-09-06,365,128.336,129.465345035983,129.938917776272,160.30438,161.47755
1975-09-07,365,128.54,129.673918124489,130.149546133955,160.79992,161.98009
1975-09-08,365,128.598,129.735132211298,130.211973333942,160.93087,162.1147
1975-09-09,365,127.06,128.190311256937,128.664235558635,157.07547,158.23748
1975-09-10,365,126.476,127.606440167126,128.080312846553,155.6218,156.77814
1975-09-11,365,126.235,127.366480946837,127.840754810828,155.01715,156.1724
1975-09-12,365,126.231,127.364477576724,127.839739734405,154.99454,156.15217
1975-09-13,365,126.167,127.302818296557,127.779088918157,154.82682,155.98583
1975-09-14,365,126.132,127.270096584699,127.747114010846,154.72889,155.88975
1975-09-15,365,126.062,127.201536807474,127.679611428745,154.54387,155.70598
1975-09-16,365,125.828,126.968255487565,127.446905158872,153.95629,155.11733
1975-09-17,365,126.538,127.690804308581,128.174461184746,155.68936,156.86956
1975-09-18,365,128.386,129.563510171555,130.057427948607,160.23662,161.4589
1975-09-19,365,130.632,131.837780443991,132.343633821331,165.84046,167.1136
1975-09-20,365,130.728,131.937948949678,132.445395232694,166.06991,167.34771
1975-09-21,365,130.596,131.807507295606,132.315719219711,165.71922,166.99737
1975-09-22,365,130.381,131.593146693438,132.101791863655,165.1573,166.43456
1975-09-23,365,131.477,132.706797879989,133.222690003274,167.9297,169.23568
1975-09-24,365,131.385,132.61709141823,133.133617047193,167.67883,168.98579
1975-09-25,365,131.652,132.889327157018,133.408448988603,168.34393,169.66001
1975-09-26,365,131.654,132.894224283962,133.414539447139,168.33262,169.65138
1975-09-27,365,131.526,132.767566773439,133.28866997074,167.98839,169.30753
1975-09-28,365,131.189,132.43189098105,132.953187213082,167.11516,168.43159
1975-09-29,365,130.551,131.792593318093,132.313689066866,165.47827,166.78733
1975-09-30,365,128.835,130.067023860138,130.583998842813,161.12181,162.40327
1975-10-01,365,126.964,128.184523743275,128.696718004157,156.43819,157.68923
1975-10-02,365,127.311,128.539565446763,129.054786212217,157.28742,158.54956
1975-10-03,365,130.396,131.662151664021,132.193402510792,164.91461,166.24643
1975-10-04,365,130.738,132.011628450527,132.546141567633,165.77442,167.11762
1975-10-05,365,130.946,132.22465347262,132.761591538323,166.29345,167.64436
1975-10-06,365,131.107,132.3904879987,132.929079148046,166.69299,168.05036
1975-10-07,365,130.085,131.364985097152,131.902075577515,164.0919,165.43437
1975-10-08,365,131.538,132.839020307495,133.385102230884,167.75586,169.13592
1975-10-09,365,132.564,133.882776136746,134.435960097346,170.37423,171.78312
1975-10-10,365,131.632,132.946979696957,133.498790790212,167.97608,169.37143
1975-10-11,365,131.739,133.058278036608,133.611718042222,168.24091,169.64143
1975-10-12,365,132.078,133.404193276245,133.960904331585,169.09956,170.51171
1975-10-13,365,132.303,133.63547122604,134.194625677881,169.66939,171.08998
1975-10-14,365,133.315,134.664090481098,135.230257398004,172.26474,173.7144
1975-10-15,365,132.851,134.20064419479,134.766875011102,171.06225,172.50671
1975-10-16,365,132.818,134.169703256367,134.736930256637,170.96695,172.41344
1975-10-17,365,131.784,133.13128974742,133.696730692612,168.30319,169.73359
1975-10-18,365,131.56,132.908247874758,133.473921417859,167.72154,169.15053
1975-10-19,365,131.627,132.978365828739,133.54548430565,167.8802,169.31339
1975-10-20,365,131.888,133.24592703726,133.816002172264,168.53737,169.98008
1975-10-21,365,133.488,134.869324619415,135.449513905278,172.62431,174.10995
1975-10-22,365,133.048,134.429918774472,135.009985814307,171.47977,172.96036
1975-10-23,365,133.828,135.223698532865,135.809866035289,173.48587,174.99067
1975-10-24,365,132.722,134.113163699824,134.696834737945,170.61577,172.10228
1975-10-25,365,132.418,133.809096635896,134.393073118492,169.82221,171.30583
1975-10-26,365,132.218,133.610762994638,134.195386985198,169.29833,170.78082
1975-10-27,365,132.183,133.577818686101,134.163158308781,169.19405,170.67844
1975-10-28,365,133.812,135.23193461,135.827629872684,173.36111,174.89006
1975-10-29,365,132.838,134.253177011105,134.847319817591,170.8299,172.34298
1975-10-30,365,131.59,132.998176933197,133.589386360926,167.62659,169.11794
1975-10-31,365,131.39,132.7991755019,133.390685151208,167.11101,168.60117
1975-11-01,365,131.182,132.591937993469,133.183863330111,166.57307,168.06187
1975-11-02,365,130.747,132.156984082111,132.748903083041,165.46285,166.94638
1975-11-03,365,130.556,131.967109114666,132.559337561127,164.96869,166.45111
1975-11-04,365,131.659,133.088996378352,133.689371388548,167.75669,169.27145
1975-11-05,365,132.591,134.03770342554,134.6453196095,170.13209,171.67542
1975-11-06,365,133.484,134.946565667133,135.560918542655,172.42255,173.99379
1975-11-07,365,133.142,134.605324957762,135.219852864673,171.53145,173.09884
1975-11-08,365,133.279,134.746896445799,135.36323240936,171.87242,173.44609
1975-11-09,365,133.369,134.840387051106,135.45814205487,172.09152,173.67018
1975-11-10,365,133.544,135.0211355547,135.641109580038,172.53327,174.11937
1975-11-11,365,134.482,135.975852712229,136.603148259525,174.9526,176.56827
1975-11-12,365,136.084,137.60370222797,138.241735374652,179.12139,180.78379
1975-11-13,365,135.602,137.121112627242,137.758812766616,177.8455,179.50122
1975-11-14,365,136.505,138.039991719404,138.685070002208,180.21199,181.89718
1975-11-15,365,136.808,138.350514087031,138.998474847675,181.00416,182.70121
1975-11-16,365,137.311,138.864489819541,139.517178899606,182.33009,184.04544
1975-11-17,365,137.617,139.178351137358,139.834390281658,183.1351,184.86254
1975-11-18,365,137.497,139.059707107289,139.716387647535,182.80222,184.52981
1975-11-19,365,136.355,137.911553435446,138.565290984345,179.76388,181.46973
1975-11-20,365,135.66,137.21415803919,137.866918405619,177.92695,179.62143
1975-11-21,365,135.715,137.272255772488,137.92630037634,178.05924,179.75796
1975-11-22,365,135.844,137.405591183391,138.061559309647,178.38617,180.09125
1975-11-23,365,136.063,137.630859022845,138.289443966513,178.95225,180.66654
1975-11-24,365,136.187,137.759519903482,138.419881286812,179.26665,180.98718
1975-11-25,365,137.044,138.632544079707,139.300206314283,181.51788,183.26739
1975-11-26,365,138.066,139.674296538844,140.349541566111,184.22402,186.00743
1975-11-27,365,138.311,139.925162996418,140.603310671752,184.86741,186.66113
1975-11-28,365,139.086,140.716048997981,141.400906970784,186.93943,188.76057
1975-11-29,365,139.056,140.68777921971,141.373499907374,186.84575,188.66908
1975-11-30,365,138.832,140.465405137086,141.151705709044,186.23576,188.05699
1975-12-01,365,138.366,139.998619900588,140.684516785558,184.97727,186.79144
1975-12-02,365,136.898,138.51991015998,139.201236363083,181.04797,182.83096
1975-12-03,365,134.987,136.593335900615,137.268277085411,175.99177,177.73259
1975-12-04,365,134.909,136.516762642935,137.192400122824,175.77431,177.516
1975-12-05,365,134.078,135.68180249887,136.355723381524,173.60244,175.32891
1975-12-06,365,133.817,135.421364384086,136.095356279136,172.91371,174.63717
1975-12-07,365,133.683,135.288251569863,135.962888805991,172.55168,174.2747
1975-12-08,365,133.662,135.27022123884,135.945886275913,172.48318,174.20838
1975-12-09,365,133.883,135.49682465837,136.175293547413,173.03833,174.77278
1975-12-10,365,134.799,136.430840324724,137.116776929343,175.40285,177.16831
1975-12-11,365,134.332,135.962496911471,136.647811622118,174.17927,175.93742
1975-12-12,365,134.542,136.178860883753,136.866814360286,174.71419,176.4814
1975-12-13,365,134.591,136.231393700069,136.920613410682,174.82797,176.59925
1975-12-14,365,134.614,136.256769721509,136.947259166775,174.87157,176.64618
1975-12-15,365,134.596,136.241187953958,136.932794327753,174.81021,176.5871
1975-12-16,365,135.511,137.174758426954,137.874023940577,177.18435,178.99274
1975-12-17,365,135.645,137.313436158159,138.014612025103,177.52342,179.33852
1975-12-18,365,135.534,137.203250801905,137.904983771466,177.21942,179.03457
1975-12-19,365,135.083,136.752047332958,137.453274763424,176.03155,177.8395
1975-12-20,365,134.616,136.283036129667,136.984055687093,174.80098,176.60132
1975-12-21,365,134.191,135.85743127884,136.55797735872,173.68489,175.4785
1975-12-22,365,134.037,135.705175150197,136.406223433547,173.27143,175.06406
1975-12-23,365,134.627,136.308189554428,137.014761748875,174.78657,176.60105
1975-12-24,365,135.201,136.894731804391,137.606805072337,176.26652,178.10249
1975-12-25,365,135.699,137.403810409956,138.120687511261,177.55287,179.40796
1975-12-26,365,136.076,137.790906035264,138.511745703055,178.52798,180.39821
1975-12-27,365,136.297,138.017732051473,138.741152974555,179.09122,180.97116
1975-12-28,365,136.463,138.188908897857,138.914731042813,179.51065,181.39846
1975-12-29,365,136.537,138.266817735613,138.993907003774,179.68781,181.58054
1975-12-30,365,136.663,138.397481986364,139.126628246024,180.00712,181.90647
1975-12-31,365,136.697,138.434655631807,139.165201150082,180.0789,181.98199
1976-01-01,366,137.313,139.063936444196,139.800131452397,181.69293,183.61957
1976-01-02,366,137.982,139.748198636373,140.490637188847,183.46025,185.41242
1976-01-03,366,138.594,140.373250111855,141.121507185472,185.08157,187.05756
1976-01-04,366,139.19,140.983165013144,141.737151035759,186.67109,188.67058
1976-01-05,366,139.926,141.735541789188,142.496174430732,188.64494,190.6728
1976-01-06,366,140.944,142.773064911418,143.542464453293,191.38835,193.45379
1976-01-07,366,141.641,143.486042075224,144.261899867786,193.2788,195.37185
1976-01-08,366,142.047,143.902075268841,144.682141506729,194.37825,196.48868
1976-01-09,366,143.011,144.885952591359,145.674378709787,197.01455,199.16179
1976-01-10,366,143.528,145.414842301383,146.208562677163,198.43091,200.59993
1976-01-11,366,144.099,145.999603777911,146.79908338599,200.00475,202.1977
1976-01-12,366,144.598,146.510240560231,147.314488439548,201.38101,203.59534
1976-01-13,366,144.433,146.346854597623,147.151822442832,200.9089,203.12183
1976-01-14,366,145.624,147.560674289861,148.375497070236,204.21845,206.47668
1976-01-15,366,145.51,147.448708160172,148.264092432859,203.88501,206.14317
1976-01-16,366,146.279,148.23469703479,149.057374657095,206.03552,208.3254
1976-01-17,366,146.756,148.723519342539,149.551209336673,207.3705,209.68148
1976-01-18,366,147.205,149.183404081978,150.015606799997,208.62873,210.95983
1976-01-19,366,147.683,149.672894179765,150.510202786892,209.97396,212.32642
1976-01-20,366,148.359,150.365169852396,151.209082903829,211.89203,214.27363
1976-01-21,366,148.422,150.431503662828,151.277093024141,212.05477,214.44176
1976-01-22,366,149.331,151.360399605559,152.214262331275,214.64917,217.07403
1976-01-23,366,150.47,152.52213167484,153.385914292022,217.91855,220.38965
1976-01-24,366,150.86,152.922360504226,153.790422246415,219.0368,221.52643
1976-01-25,366,151.157,153.227985744909,154.099513017086,219.88675,222.39114
1976-01-26,366,151.247,153.322589333612,154.19594527723,220.13336,222.64434
1976-01-27,366,150.639,152.711784045606,153.583854194423,218.353,220.85042
1976-01-28,366,150.257,152.328695160526,153.200409075798,217.23238,219.72238
1976-01-29,366,152.312,154.421326542651,155.308722805468,223.17583,225.74446
1976-01-30,366,153.546,155.679665570749,156.577568333676,226.78809,229.4081
1976-01-31,366,153.765,155.905378603562,156.806468066965,227.42065,230.05257
1976-02-01,366,153.747,155.890687222728,156.793018304366,227.35253,229.98744
1976-02-02,366,153.84,155.988407164942,156.892495793777,227.6115,230.25331
1976-02-03,366,153.926,156.07833622338,156.984106440914,227.84955,230.49801
1976-02-04,366,154.685,156.855198634147,157.768506746452,230.09436,232.77749
1976-02-05,366,152.947,155.100469011203,156.006841615088,224.92378,227.55589
1976-02-06,366,151.96,154.106129644758,155.009529029917,222.01563,224.62188
1976-02-07,366,151.595,153.740180703984,154.64308644137,220.9368,223.53574
1976-02-08,366,151.268,153.412518392051,154.315216756882,219.97108,222.56374
1976-02-09,366,151.206,153.353085078677,154.256849862584,219.77623,222.37031
1976-02-10,366,151.881,154.044470364591,154.954968672204,221.73463,224.35973
1976-02-11,366,151.935,154.101900307851,155.014096873818,221.87841,224.50892
1976-02-12,366,151.641,153.807850094492,154.71997848038,221.012,223.63714
1976-02-13,366,151.256,153.422090049261,154.333741901593,219.882,222.49918
1976-02-14,366,151.141,153.308565742816,154.220814649583,219.53523,222.15217
1976-02-15,366,151.16,153.330825410747,154.244668945513,219.57732,222.19839
1976-02-16,366,151.047,153.219081877737,154.133518077242,219.23527,221.85613
1976-02-17,366,151.17,153.347520161694,154.264209166648,219.58141,222.21031
1976-02-18,366,151.331,153.514022477813,154.432965621899,220.03708,222.67553
1976-02-19,366,152.63,154.840253493098,155.770582577736,223.81735,226.5109
1976-02-20,366,153.668,155.900258879938,156.840219358015,226.85995,229.59956
1976-02-21,366,153.853,156.091914620818,157.034606492936,227.39459,230.14503
1976-02-22,366,153.845,156.087017493873,157.030799956352,227.35642,230.11016
1976-02-23,366,154.031,156.278673234753,157.225187091273,227.89072,230.65532
1976-02-24,366,155.034,157.303953539621,158.259803734974,230.85475,233.6648
1976-02-25,366,154.537,156.804891784624,157.75987859686,229.36107,232.15931
1976-02-26,366,153.145,155.400529334903,156.349937445915,225.22682,227.98351
1976-02-27,366,152.463,154.714263772613,155.661969400521,223.2115,225.95076
1976-02-28,366,152.393,154.646149188746,155.594720587526,222.98959,225.72991
1976-02-29,366,152.506,154.763457638739,155.714245836283,223.30292,226.051
1976-03-01,366,152.853,155.120947905699,156.075866811823,224.30908,227.07516
1976-03-02,366,154.036,156.328980084275,157.294719826219,227.77754,230.59615
1976-03-03,366,153.579,155.869985731553,156.834890206796,226.41426,229.22206
1976-03-04,366,152.976,155.264077570491,156.227620736996,224.62855,227.42108
1976-03-05,366,153.693,155.997978822152,156.968880294575,226.72701,229.55389
1976-03-06,366,153.947,156.26042030705,157.234830317288,227.46463,230.30559
1976-03-07,366,154.342,156.665991456739,157.644921192004,228.61963,231.4811
1976-03-08,366,154.845,157.181970559363,158.166416704098,230.10007,232.98703
1976-03-09,366,155.71,158.068127939667,159.06120657059,232.66816,235.59647
1976-03-10,366,156.579,158.956956480123,159.958787897244,235.2583,238.22842
1976-03-11,366,158.728,161.147752997821,162.167340423642,241.71739,244.78047
1976-03-12,366,157.836,160.249575396834,161.266206329509,238.9962,242.03324
1976-03-13,366,157.629,160.042783081762,161.059638277517,238.35276,241.3863
1976-03-14,366,157.704,160.122472692952,161.141098160428,238.56406,241.60432
1976-03-15,366,158.085,160.513575058487,161.536724196123,239.70352,242.76448
1976-03-16,366,159.626,162.087110984478,163.124049951911,244.37852,247.51006
1976-03-17,366,160.227,162.703481189468,163.747053106261,246.21159,249.37468
1976-03-18,366,158.957,161.421324316684,162.459682433341,242.30552,245.42778
1976-03-19,366,158.728,161.19271752704,162.231290238264,241.59305,244.71098
1976-03-20,366,158.943,161.414423819626,162.455875896757,242.23042,245.36141
1976-03-21,366,159.25,161.731401490953,162.776640046288,243.15406,246.30259
1976-03-22,366,159.55,162.040143085145,163.089283584438,244.05426,247.22
1976-03-23,366,160.949,163.470104152986,164.53196095001,248.33171,251.56382
1976-03-24,366,162.154,164.701954176248,165.775429567654,252.04498,255.33616
1976-03-25,366,161.464,164.006784746785,165.078325834456,249.88986,253.16084
1976-03-26,366,161.732,164.283695015838,165.35874069619,250.70619,253.99325
1976-03-27,366,161.825,164.381414958052,165.458471954707,250.97634,254.27124
1976-03-28,366,161.801,164.360713466877,165.438931733573,250.88352,254.18137
1976-03-29,366,161.592,164.151695185011,165.230333528736,250.21433,253.50827
1976-03-30,366,160.699,163.250846423873,164.32640797444,247.43402,250.70007
1976-03-31,366,161.322,163.890589280189,164.973011655615,249.33878,252.63826
1976-04-01,366,160.651,163.214563165147,164.295194374446,247.25331,250.53297
1976-04-02,366,160.997,163.571608238748,164.65656158088,248.30807,251.60777
1976-04-03,366,161.353,163.938002372881,165.027318244222,249.39275,252.713
1976-04-04,366,162.127,164.730891744557,165.828467310733,251.7777,255.13898
1976-04-05,366,162.449,165.063451183435,166.165218913919,252.76703,256.14743
1976-04-06,366,162.002,164.614028487923,165.714778751405,251.36261,254.73072
1976-04-07,366,161.298,163.904835467665,165.003463948292,249.16902,252.51573
1976-04-08,366,160.14,162.735312514608,163.829274296489,245.58615,248.89403
1976-04-09,366,159.185,161.772136683265,162.862414003994,242.65212,245.92922
1976-04-10,366,159.199,161.789499224251,162.881446686917,242.67809,245.95957
1976-04-11,366,159.314,161.909033641036,163.00300208852,243.00963,246.29983
1976-04-12,366,159.492,162.093788884857,163.190537457589,243.53806,246.84002
1976-04-13,366,159.99,162.605761247254,163.708480202203,245.04994,248.37965
1976-04-14,366,158.782,161.384818461278,162.482267883743,241.34332,244.6319
1976-04-15,366,159.053,161.664622487162,162.765727974745,242.15384,245.45874
1976-04-16,366,159.045,161.659725360217,162.76192143816,242.11332,245.42168
1976-04-17,366,159.184,161.804858395123,162.909615057644,242.52287,245.84118
1976-04-18,366,159.5,162.130072143584,163.239007356766,243.47238,246.80937
1976-04-19,366,159.965,162.608655004085,163.72319881033,244.8854,248.24874
1976-04-20,366,161.913,164.597556333655,165.729497359532,250.85141,254.30831
1976-04-21,366,162.872,165.580098076097,166.721988331697,253.82274,257.33074
1976-04-22,366,162.754,165.46434780286,166.607030926841,253.44644,256.95371
1976-04-23,366,161.712,164.411688106437,165.550082601844,250.20625,253.67789
1976-04-24,366,161.714,164.417253023419,165.556934367696,250.20828,253.68408
1976-04-25,366,161.893,164.602898653958,165.745484813188,250.75943,254.24762
1976-04-26,366,161.907,164.620038598264,165.7640099579,250.79819,254.29107
1976-04-27,366,161.522,164.233388166315,165.376758302691,249.60654,253.08885
1976-04-28,366,161.788,164.508295065254,165.655396780685,250.42986,253.92904
1976-04-29,366,161.381,164.099384965375,165.245559675074,249.17384,252.66165
1976-04-30,366,161.299,164.019472757505,165.166383714114,248.90983,252.3982
1976-05-01,366,161.04,163.75947983608,164.906270380831,248.09718,251.57932
1976-05-02,366,160.788,163.507500395109,164.654277658929,247.30812,250.78429
1976-05-03,366,160.626,163.346340399294,164.493388045953,246.79338,250.26689
1976-05-04,366,161.621,164.366278383859,165.523944383963,249.84858,253.37524
1976-05-05,366,161.632,164.380301974655,165.539424299407,249.86345,253.39445
1976-05-06,366,161.064,163.807783315489,164.965398582446,248.0951,251.60833
1976-05-07,366,161.426,164.181300543359,165.343260780746,249.1985,252.73356
1976-05-08,366,161.728,164.492935894382,165.65920331727,250.11682,253.67059
1976-05-09,366,161.99,164.763836053094,165.933781489574,250.91269,254.48312
1976-05-10,366,162.06,164.837960747302,166.009658452161,251.11066,254.68814
1976-05-11,366,162.376,165.163619689121,166.339558289495,252.07515,255.6722
1976-05-12,366,162.248,165.037184775278,166.213688813097,251.66284,255.2585
1976-05-13,366,161.502,164.284362805876,165.458218185602,249.3401,252.91077
1976-05-14,366,160.865,163.642393982767,164.814152195483,247.3659,250.9159
1976-05-15,366,160.952,163.734549007998,164.908300533676,247.61892,251.17678
1976-05-16,366,161.086,163.875007512638,165.051172540153,248.01745,251.58547
1976-05-17,366,161.265,164.060207949818,165.239469216539,248.55179,252.13219
1976-05-18,366,161.524,164.32754656166,165.510240852258,249.33425,252.93122
1976-05-19,366,161.337,164.140787947725,165.323720559612,248.74007,252.3332
1976-05-20,366,161.722,164.53834561696,165.726198361159,249.91657,253.53311
1976-05-21,366,161.679,164.49694263461,165.686102842468,249.7623,253.38078
1976-05-22,366,160.849,163.659533927073,164.845112026372,247.18888,250.77857
1976-05-23,366,160.205,163.010664606905,164.194194270401,245.19803,248.7664
1976-05-24,366,159.821,162.624014174957,163.806688846087,244.00363,247.56054
1976-05-25,366,159.293,162.09289849814,163.273773724239,242.3757,245.91572
1976-05-26,366,159.575,162.384054954668,163.5689071941,243.21242,246.77005
1976-05-27,366,159.666,162.47932633341,163.666354530667,243.4642,247.02968
1976-05-28,366,160.627,163.464984429362,164.662652039415,246.38438,250.00255
1976-05-29,366,161.054,163.905058064344,165.108016819816,247.67695,251.32084
